"Time"	"BTC / Price, USD"	"ETH / Price, USD"	"XRP / Price, USD"	"LINK / Price, USD"	"XLM / Price, USD"	"USDT / Price, USD"	"USDT_ETH / Price, USD"	"USDT_TRX / Price, USD"	"DASH / Price, USD"	"CVC / Price, USD"	"DAI / Price, USD"	"COMP / Price, USD"	"CRV / Price, USD"	"CRO / Price, USD"	"DCR / Price, USD"	"ADA / Price, USD"	"AAVE / Price, USD"	"1INCH / Price, USD"	"ALGO / Price, USD"	"ALPHA / Price, USD"	"ANT / Price, USD"	"BAL / Price, USD"	"BAT / Price, USD"	"BCH / Price, USD"	"BNB / Price, USD"	"BSV / Price, USD"	"BTG / Price, USD"	"DRGN / Price, USD"	"ELF / Price, USD"	"EOS / Price, USD"	"EOS_ETH / Price, USD"	"ETC / Price, USD"	"DOT / Price, USD"	"DOGE / Price, USD"	"DGB / Price, USD"	"FTT / Price, USD"	"FUN / Price, USD"	"GAS / Price, USD"	"GNT / Price, USD"	"GNO / Price, USD"	"GRIN / Price, USD"	"GUSD / Price, USD"	"HBTC / Price, USD"	"HT / Price, USD"	"HEDG / Price, USD"	"HUSD / Price, USD"	"ICP / Price, USD"	"KNC / Price, USD"	"LEND / Price, USD"	"LEO_EOS / Price, USD"	"LTC / Price, USD"	"MAID / Price, USD"	"MANA / Price, USD"	"MATIC_ETH / Price, USD"	"LEO_ETH / Price, USD"	"LOOM / Price, USD"	"LPT / Price, USD"	"MKR / Price, USD"	"NEO / Price, USD"	"NXM / Price, USD"	"OMG / Price, USD"	"PAX / Price, USD"	"PAXG / Price, USD"	"PAY / Price, USD"	"PPT / Price, USD"	"QASH / Price, USD"	"QNT / Price, USD"	"RENBTC / Price, USD"	"REP / Price, USD"	"PERP / Price, USD"	"POLY / Price, USD"	"POWR / Price, USD"	"REN / Price, USD"	"SNX / Price, USD"	"SAI / Price, USD"	"SNT / Price, USD"	"SRM / Price, USD"	"SUSHI / Price, USD"	"SWRV / Price, USD"	"TRX / Price, USD"	"TRX_ETH / Price, USD"	"TUSD / Price, USD"	"UNI / Price, USD"	"UMA / Price, USD"	"USDC / Price, USD"	"USDK / Price, USD"	"USDT_OMNI / Price, USD"	"VTC / Price, USD"	"WBTC / Price, USD"	"WETH / Price, USD"	"WNXM / Price, USD"	"ZRX / Price, USD"	"XAUT / Price, USD"	"WTC / Price, USD"	"XEM / Price, USD"	"XMR / Price, USD"	"XVG / Price, USD"	"XTZ / Price, USD"	"YFI / Price, USD"	"ZEC / Price, USD"
"2019-02-01"	3445.04989129164	106.634947691409	0.305512049429079	0.414134131773824	0.0806107116552126	0.9922303839678721	0.992230383967872		66.2660494493112	0.047583042215786					15.7170525614724	0.0384885854054424					0.35676940978609		0.109576574762926	114.838950492512	6.48028361570394	63.5855692396962	9.95671802936357	0.0754309264494448	0.100466999351716	2.31473313718656		3.8925999706159273		0.00190619313979016	0.0087780092711986		0.00383292473753517	1.91826055937004	0.056230700067772	12.0962217812129	6.16415105722054	0.999602454515597						0.117145164026762	0.007620009082072837		32.53457137152	0.105722844033088	0.0333122125739683			0.0384535372524961	3.30848589274168	374.109306539473	6.94308774910527		1.08216203605944	1.00092829445589		0.247672295930886	1.18634195669406	0.0641374367133827			12.7034691337498		0.092406635651735	0.0780194433425377	0.0174577228728221		0.992774195991075	0.0182000786860918				0.0260147622749066		1.00343809485527			1.00099355795419		0.9922303839678721	0.249476310098742	3445.04989129164	106.634947691409		0.245302555274421		0.9331349601999783	0.0401253169877899	43.1757000337946	0.0059082489690681	0.381490321164941		48.1048067965035
"2019-02-02"	3461.93511747516	108.571131794272	0.306847698047957	0.410091311165359	0.0819983145251728	0.9914995192644748	0.991499519264475		66.6227450899576	0.0475683441520565					15.6893664780605	0.0387052432593754					0.353783540943667		0.111150661616702	119.787085673686	6.78082479206554	64.8170985840617	9.84729152446773	0.0738507885184103	0.101241927988909	2.39115180653758		3.923852790965458		0.00190779521103115	0.00879598345945757		0.00378220557890873	1.94591627345862	0.0555196357974035	11.792026184885	5.98315301100394	1.00016753128061						0.118254992321382	0.007822622257598636		34.0292471559838	0.106947470592553	0.0337309251558384			0.0386139528109149	4.11364460365054	374.329757011407	7.13140242119257		1.08351680274209	0.999911391829134		0.249915462010385	1.18982937753493	0.0647340407804243			14.5515120288663		0.0925899190734538	0.0796896777254907	0.0174857790268174		0.985183721774416	0.0190426018715953				0.0257168597027892		0.999964129580274			1.00076433891541		0.9914995192644748	0.250876056204753	3461.93511747516	108.571131794272		0.247871096897719		0.9407029735797181	0.0397723701513034	42.5431115450951	0.00594057575411818	0.371909552378778		48.53308775079
"2019-02-03"	3413.02161630625	106.021722676797	0.298177845815033	0.392014827345672	0.079016641644674	0.9873150335534159	0.987315033553416		65.8859407961162	0.0465958654428228					15.8729104437362	0.0377232647109887					0.359245396249269		0.109356128834944	116.925080062383	6.64671981661595	63.0001567387536	9.57720675009833	0.0712465976388077	0.0990323170035969	2.34534719853619		3.8495660536715386		0.00186138958575605	0.00865576990589669		0.00397261942262178	1.88990276448895	0.0543257652248924	11.540786916364	5.66808627167022	1.00029735322095						0.114956424060392	0.007489380136487088		33.0921482137596	0.108869414694793	0.0327018210976027			0.0389430704921949	4.39098804829965	370.153324732759	6.91753254020618		1.08755074376248	1.0000566348319		0.24450886859218	1.16814690228731	0.0692321849079486			14.2464628711504		0.0899521634922828	0.0790359539578374	0.0172215585189296		0.986625604375237	0.0182355630044757				0.02512661370501		0.998771473060871			0.999674140961928		0.9873150335534159	0.241211612440223	3413.02161630625	106.021722676797		0.239466634076253		0.906640236477995	0.0377226927005719	42.2578691467972	0.00573000009404104	0.366224221011118		47.6871424442736
"2019-02-04"	3411.38796171829	106.026675628288	0.294600196130407	0.388394119173294	0.0775783497118627	0.9850814635126051	0.985081463512605		65.7522649046933	0.0468574692596879					15.5216445088791	0.0374245502675345					0.345326533866594		0.107493209934511	117.009113500598	7.0156220637341	62.0422852640756	9.59996933653485	0.0731495918924605	0.0989560597884718	2.36282579065474		3.8211555520139453		0.00183939930486507	0.00852911390097115		0.003873666090488	1.90419819619494	0.0562010838861045	11.3195476868381	5.30066424269743	0.998043337302329						0.116179511330405	0.0071470319595532674		33.6915764568819	0.110110755941281	0.0324775521143783			0.0409740076579589	4.995919933541	386.927089058425	6.96444252774794		1.09225454473589	0.99943675491113		0.239194439467483	1.17460211270365	0.0655748322936169			13.4538850191826		0.0882277459054239	0.0781089007885589	0.0170735979888487		0.981375451713122	0.0182319027707962				0.0265632369293629		1.00002578835962			0.999447236590818		0.9850814635126051	0.236519236060578	3411.38796171829	106.026675628288		0.23417093407939		0.9484263152746578	0.037039025166491	42.1079204407695	0.00575896671739608	0.362574323517386		47.6840188081796
"2019-02-05"	3426.46501139684	106.135586499123	0.295773549797078	0.416969513127783	0.0761802512784697	0.9887781490448015	0.988778149044802		67.1105289832471	0.046022535246624					15.7437696365592	0.0376021552571884					0.344240117098453		0.10434767932451	116.060317074963	7.66681648689456	60.1856511817791	9.47110214952022	0.0684726248345996	0.0981569939445389	2.36042566133341		3.8215258107892276		0.0018347799947426	0.00847789951334757		0.00389351127829177	1.89035759261554	0.055176294325084	11.4101284879515	5.0985799369585	0.996526013883407						0.114148463013084	0.007065229981812855		33.9084738269314	0.112062863899433	0.0340601755728724			0.0395097205982822	5.07116821686733	392.173632139817	6.91798299980236		1.06603814657329	0.999817586827193		0.237145643438776	1.15636384258789	0.0651848060323475			13.334548858887		0.0857512841189511	0.0767044812586241	0.016095896491506		0.9786528216983	0.0178529721959385				0.0259167393967608		1.00106444491268			0.999887150026168		0.9887781490448015	0.246979598021485	3426.46501139684	106.135586499123		0.232467975964989		0.9577489183782264	0.0358378689687477	42.8195790648111	0.00571655780803133	0.371429002485849		47.6249760007698
"2019-02-06"	3367.50636499123	103.394712156634	0.28619518512002	0.393971438487323	0.0731779707051609	0.9883948925750741	0.988394892575074		64.5957951540775	0.044226390058703					14.6852648664019	0.0363387101106949					0.326711778812346		0.117222453868859	113.508047170314	7.9644648200423	61.8411154874379	9.15679958808954	0.0669491203513861	0.0992189920091372	2.31678957586819		3.7073735318031873		0.00178072115696068	0.00808936828812367		0.00378370504621163	1.84597842249309	0.0528213356473083	10.85	4.32367287064225	0.999582531486978						0.115356148639472	0.006860413471096094		32.494771023825	0.110563940437352	0.031423982300476			0.0387877318860051	4.27676858111034	392.866808243149	6.78151946755494		1.00731044521659	1.00001624048412		0.22543210043768	1.16280824864555	0.0639826209348335			12.887485027708		0.0817510826730702	0.0735803636345522	0.0156846617893768		0.979781271132741	0.0173374998106098				0.0252571165546334		1.00086242448146			1.00048534828317		0.9883948925750741	0.233890302191791	3367.50636499123	103.394712156634		0.218092910598827		0.920724774792321	0.0347229456719333	42.5806216737408	0.00551601014952463	0.361807042916308		45.8430695865006
"2019-02-07"	3358.87359906487	103.299053769725	0.288250020349215	0.397159011862108	0.0734430563304672	0.9891697583676465	0.989169758367647		66.4076073422554	0.0454338938855987					15.0404400013243	0.0360761010095573					0.329611876914085		0.113354277907436	113.945892592306	7.6747629049375	61.9833803606235	9.16939739098273	0.0586522144163003	0.102846720695637	2.31507496817042		3.8001184702392337		0.00180405743365471	0.00821887119418454		0.00370713048705301	1.87294332639186	0.0549007594337231	10.8773903619521	3.8738408706768	0.999620135727534						0.118166888514129	0.006863714493133962		32.7655217289336	0.108626170961001	0.0317928592503107			0.0394615160335133	4.37831237254662	401.118009080151	6.84367737365228		1.02149184217518	0.999682210254142		0.225025357910181	1.15970083275347	0.0648598491979427			12.9385734753167		0.0863132027917246	0.0779135677831678	0.0157333290756525		0.981261022129617	0.0178116687343035				0.0254204389483801		1.00290343465753			1.00029465281865		0.9891697583676465	0.33587974796471	3358.87359906487	103.299053769725		0.229563358367416		0.911417252921954	0.0371894870531968	42.672975644388	0.00557450550131911	0.362072635929776		46.0965644587765
"2019-02-08"	3612.47961922852	117.501485096435	0.308054288217976	0.430288698371273	0.0799822971893023	0.9895633884819799	0.98956338848198		72.8369953681948	0.0508086305094212					16.288895037107	0.0402489383086136					0.345425353043287		0.116772876761181	127.768593634223	8.49361822070201	66.1378505828774	10.2801017016433	0.0707815623434185	0.111202894851177	2.68090720106626		4.073668401180785		0.00192252524378547	0.00921113684792446		0.00400165789141294	2.02453645511007	0.0585130253806617	11.4480961284546	4.15658070061776	1.00012861475096						0.126683326983721	0.007528182965097987		42.2037650762442	0.120650794534483	0.0350195164880468			0.041144000310965	4.31437738275007	429.71244402083	7.440805144327		1.12731545285191	0.999479239790965		0.240974324981811	1.23574875669021	0.0665410743934508			13.6555835437361		0.0934298739240906	0.0829694178557461	0.017205740042008		0.984603871642536	0.019024931414481				0.0264783322768306		0.999852969793092			1.00036915411116		0.9895633884819799	0.282654059356831	3612.47961922852	117.501485096435		0.245748784490899		0.9884170122893686	0.0392172851680423	47.4986822589729	0.00597007306103217	0.386437483116393		49.2121547289147
"2019-02-09"	3621.26812098188	118.103963471654	0.308792640657672	0.458357869083724	0.0796358316915761	0.9889115620848529	0.988911562084853		73.0644580239398	0.0497802246722338					16.3425472560177	0.0407391943681419					0.300289508686149		0.118034226967036	126.39456235425	8.72334518083105	65.2441164736799	10.2508942472422	0.0714060060832394	0.109133507607903	2.74373831911797		4.033831525649331		0.0018942272609053	0.00952586113947405		0.00392840918499368	2.04917004567607	0.0586902585848451	11.5623780238749	5.12751362976408	0.99846646271865						0.127556025991599	0.007762163878000648		44.1134846860007	0.122205129611446	0.0348098331729033			0.0410743396132552	4.59129294364351	448.943712735555	7.56082675766159		1.13776427217686	0.999842397734846		0.237697561083127	1.27427304916595	0.0738149771697838			13.6153874221054		0.0913935838855073	0.0821381955075146	0.0172137837298372		0.985245586275556	0.0187483021690618				0.0260128676362316		0.997659643660616			0.999618280862099		0.9889115620848529	0.278852378014255	3621.26812098188	118.103963471654		0.244763544693287		1.003888936961207	0.039801373791184	47.7988080864684	0.0060736014933639	0.376781758781238		49.2998955016162
"2019-02-10"	3642.0223591467	123.577868205728	0.306387171630938	0.44545550924324	0.0795650212522756	0.9917654170497323	0.991765417049732		74.1613020120597	0.0531210768515251					16.8795372734194	0.0423904663863306					0.363950638559614		0.123605904942837	125.939341419662	9.06046826225957	65.3402335459897	10.2277461234601	0.0729141421256575	0.110811113936636	2.77657768856347		4.110906381894942		0.00188321862900866	0.00910913534605571		0.00387784311519069	2.08296685017116	0.0598972668379184	11.5752508441409	5.8967963186613	0.997804750547811						0.141539308441808	0.007666955221254252		46.4170292628414	0.12192715998255	0.0343483450518331			0.0421339320204611	4.40538908341215	463.341938897405	7.86834013850866		1.18107828681327	0.99793157729792		0.237030206706624	1.28381165952079	0.0705963381806496			13.440126351726		0.0898108111618654	0.0817104048156522	0.017016652358956		0.982579362851627	0.018705556847443				0.0256082007179635		0.999797646057975			0.999365143922149		0.9917654170497323	0.284163332603179	3642.0223591467	123.577868205728		0.246890989391609		1.019435535610306	0.0394845403666439	49.0652522550797	0.00606183064115938	0.382474995706503		49.7887065669262
"2019-02-11"	3590.6184836353	119.726615429573	0.299148814289482	0.422282562697596	0.0762880914062729	0.9888970186614363	0.988897018661436		79.2051332283348	0.0527488538305067					16.4618100685926	0.0413148398249752					0.348289992912624		0.118706615318173	120.738780869791	9.41108755872906	63.988010544313	10.0263263788614	0.0729141421256575	0.107774960142509	2.72095988931263		4.015590830841525		0.0018434259970141	0.00882155362618594		0.00376568993041879	2.11817999784757	0.0598240599147579	11.41	5.17099252040327	1.03626215663355						0.134667231469793	0.007502315066625482		42.5130883799226	0.120334163022393	0.0335330523599146			0.0404661092376591	4.43751010301901	484.887143436784	8.0448279538142		1.14019839719603	1.0002778290176		0.230327353198444	1.22392570157527	0.0694414369491526			13.2609492169471		0.0871020835813894	0.0836693916589192	0.0166424117441662		0.978126703917398	0.0182644465167823				0.0243568874058578		1.00313456503358			0.999669512084154		0.9888970186614363	0.307602573240837	3590.6184836353	119.726615429573		0.238949176147626		1.006781428158754	0.0381035835441208	47.3715280102159	0.0059164822869099	0.380789648178632		50.6563357772307
"2019-02-12"	3587.90246580947	120.828701928697	0.300996537866464	0.420840598367569	0.0761644496837768	0.9878956667649473	0.987895666764947		81.0748653633196	0.0520387439942022					16.6276628952172	0.0412167077577943					0.33528753310934		0.117050330322244	121.089533396078	9.15819475763275	64.5206842528703	10.1093375256219	0.0722949534132087	0.107356897308246	2.91237651288612		4.018654489479398		0.00185750367679189	0.0086302990714049		0.00380813266846193	2.13105073849972	0.0587531883155094	11.2783747517285	4.95130540281707	1.00163764311841						0.131756204987199	0.007391079079567507		43.4861057012327	0.119185439545321	0.0346291086824564			0.0398190406205522	4.41499390073561	497.617414424208	8.09075111907705		1.14105996834877	0.999730103497562		0.236664547227869	1.20569057397345	0.0640561280404792			13.5165738646438		0.0894436824216625	0.0823168685568452	0.0161181013750498		0.983689028776809	0.0183201136432403				0.0240799527435836		1.0024106190031			0.999485566160336		0.9878956667649473	0.292595054456833	3587.90246580947	120.828701928697		0.23330630543275		1.0030491229902834	0.0375184929207729	48.0677505516121	0.00592711070835057	0.388125440412353		52.869920112668
"2019-02-13"	3576.08537258913	120.690225891292	0.300924263510066	0.436496375507092	0.0756334178658446	0.9895466464965299	0.98954664649653		79.1477890387155	0.0499172876037689					16.5322165517828	0.0407415932667187					0.358001906649898		0.119953674378643	120.850884044998	8.72347773861595	63.7015678501753	10.045194206408	0.0736143926797195	0.107554886245438	2.8308442025188		4.06665509318948		0.00186948016930754	0.00876351238593538		0.00376789558069995	2.09621949288144	0.0579315998045228	11.2289080699299	4.96569405007807	0.999927236671908						0.129876088147138	0.00736673586753361		41.2701916787495	0.115779435469887	0.034405312855972			0.0398975159359348	5.17870193980247	546.772483995404	8.15611227131243		1.12715700923245	0.999366516783622		0.232731636048101	1.21258600481166	0.0688703251834975			13.3199802356144		0.0870778282615308	0.0816432326073477	0.0160528800330933		0.981486769960978	0.018462308338584				0.0238524925545373		1.00023878364798			1.00033279779811		0.9895466464965299	0.287197347484138	3576.08537258913	120.690225891292		0.230375284577946		0.9956401842523335	0.0385956920425976	48.4088325282253	0.00589675101126644	0.392018922368414		52.2036996456198
"2019-02-14"	3561.91638340152	119.68091320865	0.29829411148358	0.421384146970738	0.075432726070802	0.9911549777897826	0.991154977789783		76.7694473756721	0.0494408309570537					16.4792607652462	0.0400732349534266					0.353908167736143		0.123315172272232	120.040448856997	8.66313215545118	61.8787142403838	9.98741450393141	0.0718313576018341	0.107468675880873	2.72535171328733		4.084755926880167		0.00187048271272793	0.00887204782876748		0.00372371178243929	2.03793129394598	0.0573940371159131	11.2110656258925	5.11203571304753	0.99455618608438						0.12828969010026	0.007312523610682409		41.0549605287628	0.114413299689323	0.0341665445341739			0.0396748677549008	5.36820007121897	515.723538721021	7.82036591207587		1.11170326821055	1.00032218282745		0.232931521892542	1.18958469018171	0.0709540262048802			13.3381895692876		0.0858164957411039	0.0819871367969535	0.0163229824937348		0.980985942580013	0.0187564859980594				0.023130072441869		1.00234587394146			1.00072198078365		0.9911549777897826	0.284775214852952	3561.91638340152	119.68091320865		0.224968422178714		0.969008554426177	0.0418829566937297	46.0910841026289	0.00581190548707703	0.418836762269728		50.9865267794841
"2019-02-15"	3565.00692372881	120.360025423729	0.298512939923862	0.430957942124397	0.0787735287266896	0.9907474525666349	0.990747452566635		77.5929590844587	0.0501647256220828					16.468862854733	0.0401375159092433					0.355769563375067		0.127241834206605	119.957955516316	9.16866772401317	61.5639299475877	10.0262724537813	0.0730699877089421	0.110903915065718	2.76019321914599		4.053439083185712		0.00187353583254013	0.0088158780431411		0.00372084205368794	2.17479298996266	0.0577909562443341	11.4889081190452	5.11910594914386	1.00280424852147						0.129162662279236	0.007454746181814088		42.0306597570396	0.113723131693538	0.0348159453491478			0.0401392984761462	5.4079770993516	495.059007525055	8.01313007007057		1.12278596996077	1.00016938326084		0.23311940712923	1.21631761237966	0.0668277719124226			13.3254820656027		0.0857320876386874	0.0842946019370656	0.0160375993207841		0.984370852264552	0.0188755944268407				0.0234298399352411		1.00249110788522			0.999817708551611		0.9907474525666349	0.28818966947856	3565.00692372881	120.360025423729		0.224547123427198		0.989566454251507	0.0411494836999832	46.5084953726079	0.00589093957949423	0.45193307259896		50.0733059912115
"2019-02-16"	3584.73600263004	121.804881063705	0.297802434339958	0.433169378309322	0.0772931995313878	0.9906445794701849	0.990644579470185		77.9846402313159	0.0520274771755981					16.5685946566277	0.0406936545021868					0.365320446028028		0.126986835548778	120.378099250442	8.9992398102093	61.4972518445724	10.1021487935102	0.0769711516680304	0.131599665070442	2.78285797489537		4.053677429189877		0.00191616635436886	0.00884061355821292		0.0036033341481499	2.11400769748148	0.0606992770700829	11.6176639801392	5.08178084529936	1.00288224810556						0.148369384708082	0.007302812554406374		43.1570861152128	0.11515490406122	0.0373107686989917			0.0415604590255795	5.17689528303343	492.901200361631	7.80934021295135		1.20902858598977	1.00065583612321		0.24678119790179	1.22927398970842	0.0663176160486558			13.3387104827824		0.0878690928938119	0.0851841202715927	0.0161905973856905		0.980176682208482	0.0190015904671077				0.0233126037128001		1.00053342355223			1.00085092571484		0.9906445794701849	0.289390761602197	3584.73600263004	121.804881063705		0.229657332964776		0.9804479450609312	0.0408993773322022	45.993264226974	0.00591834294443184	0.436381131846825		50.8049810122555
"2019-02-17"	3622.7574289889	132.80649006429	0.299771528897149	0.453501200224295	0.0789388347224694	0.9887748979952475	0.988774897995248		78.2786779594781	0.0580127815371072					16.962922861757	0.0412186300048132					0.36772025195446		0.136825936910975	123.027764659914	9.09527544879234	62.0709896729974	10.2057051611975	0.0771605707273524	0.12216989412445	2.84348504688745		4.128850891451851		0.00199957803597685	0.0090490849048871		0.00366940782450852	2.6831614124464	0.0633865835113487	11.7685000894748	4.90761319481535	1.00097142829299						0.144033813853074	0.0075369266903444415		43.3850079707347	0.115351042513613	0.0369831630514501			0.0426834484847485	5.6141509601298	539.446077477299	8.2888717150967		1.21219907406609	0.999821113509576		0.236414275892967	1.29656370249263	0.0667727923122937			13.5520949700911		0.0929478931795366	0.10139715559013	0.0169766097282517		0.978566928941428	0.0194663470287308				0.0235107884338419		0.998051465482868			1.00030192883991		0.9887748979952475	0.483098493182436	3622.7574289889	132.80649006429		0.239466646706946		1.0059039576232265	0.0408173871974435	47.2176521724882	0.00594050884039477	0.432947983249722		51.3004275806228
"2019-02-18"	3866.12921712449	144.415395967271	0.319033953925759	0.469486568112299	0.0826321008328618	0.9927055734640423	0.992705573464042		85.2961785952042	0.0582743272351082					17.7979088583602	0.0451768405388374					0.399675265122151		0.141558010394442	142.351652467591	9.51380348593377	66.870548404601	11.8806393052048	0.0784175600102279	0.127388124762044	3.4261475777269		4.349085927240106		0.00204505285324269	0.00982118504981271		0.00385360135552884	2.47588104881266	0.0669049003347766	12.2822811698882	4.89300659268703	1.00151782572838						0.152957762249147	0.007777100069285537		47.2558017774879	0.123544908149658	0.0388452696691653			0.0448628345502291	5.65177710298756	569.813973888564	8.70875217547012		1.29888534853033	0.999290921092237		0.246791709451884	1.336472296642	0.0735744086373297			14.1503895431963		0.0958469120099069	0.100587861232909	0.0174802728065926		0.978689445518848	0.020709052993145				0.0246170798731646		1.00349544035179			0.999288279016036		0.9927055734640423	0.416553233009584	3866.12921712449	144.415395967271		0.250894031041079		1.1065226474325731	0.0418902202513036	50.7422482616534	0.00626121192037567	0.445957999148601		53.968029536461
